po_id,supplier_id,site_id,part_id,order_date,promised_date,receipt_date,ordered_qty,received_qty,delivery_delay_days,late_delivery,actual_lead_time_days,lead_time_days_x,lead_time_days_y,lead_time_days,lead_time_variance_days,otif
PO008906,SUP029,SITE06,P00088,2022-04-25,2022-05-28,2022-06-02,7,7,5,1,38,34,34,34,4,0
PO008907,SUP029,SITE06,P00088,2022-06-06,2022-07-08,2022-07-10,16,16,2,1,34,34,34,34,0,0
PO008908,SUP029,SITE06,P00088,2022-12-12,2023-01-16,2023-01-14,17,17,-2,0,33,34,34,34,-1,1
PO008909,SUP029,SITE06,P00088,2022-12-26,2023-01-29,2023-01-30,7,7,1,1,35,34,34,34,1,0
PO008910,SUP029,SITE06,P00088,2023-01-30,2023-03-10,2023-03-09,9,9,-1,0,38,34,34,34,4,1
PO008911,SUP029,SITE06,P00088,2023-03-06,2023-04-11,2023-04-14,32,32,3,1,39,34,34,34,5,0
PO008912,SUP029,SITE06,P00088,2023-05-08,2023-06-10,2023-06-09,19,19,-1,0,32,34,34,34,-2,1
PO008913,SUP029,SITE06,P00088,2023-08-21,2023-09-25,2023-09-28,6,6,3,1,38,34,34,34,4,0
PO008914,SUP029,SITE06,P00088,2023-10-16,2023-11-16,2023-11-13,7,7,-3,0,28,34,34,34,-6,1
PO008915,SUP029,SITE06,P00088,2023-12-18,2024-01-23,2024-01-22,13,13,-1,0,35,34,34,34,1,1
PO008916,SUP029,SITE06,P00088,2024-01-29,2024-03-05,2024-03-10,9,9,5,1,41,34,34,34,7,0
PO008917,SUP029,SITE06,P00088,2024-02-12,2024-03-19,2024-03-18,5,5,-1,0,35,34,34,34,1,1
PO008918,SUP029,SITE06,P00088,2024-03-11,2024-04-13,2024-04-15,8,6,2,1,35,34,34,34,1,0
PO008919,SUP029,SITE06,P00088,2024-08-12,2024-09-13,2024-09-10,7,7,-3,0,29,34,34,34,-5,1
PO008920,SUP029,SITE06,P00088,2024-08-19,2024-09-20,2024-09-22,15,15,2,1,34,34,34,34,0,0
PO008921,SUP029,SITE06,P00088,2024-09-30,2024-11-02,2024-10-30,8,8,-3,0,30,34,34,34,-4,1
PO008922,SUP029,SITE06,P00088,2024-10-28,2024-12-06,2024-12-05,8,8,-1,0,38,34,34,34,4,1
PO008923,SUP029,SITE06,P00088,2024-11-25,2024-12-26,2024-12-26,17,17,0,0,31,34,34,34,-3,1
PO008924,SUP029,SITE06,P00088,2024-12-02,2025-01-06,2025-01-04,8,7,-2,0,33,34,34,34,-1,0
PO008925,SUP031,SITE01,P00089,2022-03-28,2022-05-11,2022-05-09,5,5,-2,0,42,48,48,48,-6,1
PO008926,SUP031,SITE01,P00089,2022-11-21,2023-01-18,2023-01-16,6,6,-2,0,56,48,48,48,8,1
PO008927,SUP031,SITE01,P00089,2022-11-28,2023-01-18,2023-01-15,3,3,-3,0,48,48,48,48,0,1
PO008928,SUP031,SITE01,P00089,2023-07-03,2023-08-23,2023-08-20,7,7,-3,0,48,48,48,48,0,1
PO008929,SUP031,SITE01,P00089,2023-10-23,2023-12-16,2023-12-17,13,13,1,1,55,48,48,48,7,0
PO008930,SUP031,SITE01,P00089,2023-12-04,2024-01-25,2024-01-26,23,15,1,1,53,48,48,48,5,0
PO008931,SUP031,SITE01,P00089,2024-01-08,2024-02-23,2024-02-26,10,10,3,1,49,48,48,48,1,0
PO008932,SUP031,SITE01,P00089,2024-01-15,2024-03-06,2024-03-05,3,3,-1,0,50,48,48,48,2,1
PO008933,SUP031,SITE01,P00089,2024-02-19,2024-04-11,2024-04-11,7,7,0,0,52,48,48,48,4,1
PO008934,SUP031,SITE01,P00089,2024-07-01,2024-08-15,2024-08-20,18,18,5,1,50,48,48,48,2,0
PO008935,SUP031,SITE01,P00089,2024-07-08,2024-08-18,2024-08-20,9,9,2,1,43,48,48,48,-5,0
PO008936,SUP031,SITE01,P00089,2024-11-18,2024-12-31,2024-12-29,6,6,-2,0,41,48,48,48,-7,1
PO008937,SUP031,SITE01,P00089,2024-11-25,2025-01-10,2025-01-08,13,13,-2,0,44,48,48,48,-4,1
PO008938,SUP031,SITE02,P00089,2022-01-31,2022-03-14,2022-03-11,5,5,-3,0,39,48,48,48,-9,1
PO008939,SUP031,SITE02,P00089,2022-08-29,2022-10-12,2022-10-14,4,4,2,1,46,48,48,48,-2,0
PO008940,SUP031,SITE02,P00089,2022-11-14,2022-12-24,2022-12-25,5,5,1,1,41,48,48,48,-7,0
PO008941,SUP031,SITE02,P00089,2022-12-05,2023-01-18,2023-01-22,11,11,4,1,48,48,48,48,0,0
PO008942,SUP031,SITE02,P00089,2023-04-24,2023-06-16,2023-06-14,2,2,-2,0,51,48,48,48,3,1
PO008943,SUP031,SITE02,P00089,2023-08-21,2023-10-02,2023-09-30,13,11,-2,0,40,48,48,48,-8,0
PO008944,SUP031,SITE02,P00089,2023-09-25,2023-11-09,2023-11-06,8,6,-3,0,42,48,48,48,-6,0
PO008945,SUP031,SITE02,P00089,2024-05-06,2024-06-26,2024-06-29,9,9,3,1,54,48,48,48,6,0
PO008946,SUP031,SITE02,P00089,2024-09-30,2024-11-12,2024-11-20,11,11,8,1,51,48,48,48,3,0
PO008947,SUP031,SITE02,P00089,2024-10-28,2024-12-21,2024-12-25,3,3,4,1,58,48,48,48,10,0
PO008948,SUP031,SITE02,P00089,2024-11-04,2024-12-18,2024-12-18,3,2,0,0,44,48,48,48,-4,0
PO008949,SUP031,SITE03,P00089,2022-02-21,2022-04-11,2022-04-15,7,7,4,1,53,48,48,48,5,0
PO008950,SUP031,SITE03,P00089,2022-04-25,2022-06-09,2022-06-06,17,17,-3,0,42,48,48,48,-6,1
PO008951,SUP031,SITE03,P00089,2022-06-20,2022-08-08,2022-08-13,8,8,5,1,54,48,48,48,6,0
PO008952,SUP031,SITE03,P00089,2022-07-04,2022-08-19,2022-08-17,4,4,-2,0,44,48,48,48,-4,1
PO008953,SUP031,SITE03,P00089,2022-09-12,2022-11-03,2022-11-01,13,13,-2,0,50,48,48,48,2,1
PO008954,SUP031,SITE03,P00089,2022-10-31,2022-12-20,2022-12-17,7,7,-3,0,47,48,48,48,-1,1
PO008955,SUP031,SITE03,P00089,2022-12-05,2023-01-18,2023-01-23,8,8,5,1,49,48,48,48,1,0
PO008956,SUP031,SITE03,P00089,2023-07-10,2023-08-29,2023-08-29,9,9,0,0,50,48,48,48,2,1
PO008957,SUP031,SITE03,P00089,2023-07-24,2023-09-14,2023-09-11,8,6,-3,0,49,48,48,48,1,0
PO008958,SUP031,SITE03,P00089,2023-07-31,2023-09-16,2023-09-15,5,5,-1,0,46,48,48,48,-2,1
PO008959,SUP031,SITE03,P00089,2023-08-21,2023-10-04,2023-10-01,9,9,-3,0,41,48,48,48,-7,1
PO008960,SUP031,SITE03,P00089,2023-10-09,2023-12-01,2023-12-03,5,5,2,1,55,48,48,48,7,0
PO008961,SUP031,SITE03,P00089,2023-10-16,2023-11-30,2023-11-29,8,8,-1,0,44,48,48,48,-4,1
PO008962,SUP031,SITE03,P00089,2023-11-13,2024-01-04,2024-01-07,7,7,3,1,55,48,48,48,7,0
PO008963,SUP031,SITE03,P00089,2023-12-04,2024-01-29,2024-01-27,6,6,-2,0,54,48,48,48,6,1
PO008964,SUP031,SITE03,P00089,2023-12-11,2024-02-05,2024-02-06,12,12,1,1,57,48,48,48,9,0
PO008965,SUP031,SITE03,P00089,2023-12-18,2024-02-05,2024-02-04,28,28,-1,0,48,48,48,48,0,1
PO008966,SUP031,SITE03,P00089,2024-03-11,2024-05-04,2024-05-09,7,7,5,1,59,48,48,48,11,0
PO008967,SUP031,SITE04,P00089,2022-01-31,2022-03-23,2022-03-20,10,10,-3,0,48,48,48,48,0,1
PO008968,SUP031,SITE04,P00089,2022-02-14,2022-03-29,2022-03-27,15,15,-2,0,41,48,48,48,-7,1
PO008969,SUP031,SITE04,P00089,2022-03-14,2022-04-30,2022-05-06,15,15,6,1,53,48,48,48,5,0
PO008970,SUP031,SITE04,P00089,2022-03-21,2022-05-16,2022-05-15,44,44,-1,0,55,48,48,48,7,1
PO008971,SUP031,SITE04,P00089,2022-04-18,2022-06-07,2022-06-08,9,9,1,1,51,48,48,48,3,0
PO008972,SUP031,SITE04,P00089,2022-10-03,2022-11-14,2022-11-21,10,10,7,1,49,48,48,48,1,0
PO008973,SUP031,SITE04,P00089,2022-10-31,2022-12-15,2022-12-15,12,12,0,0,45,48,48,48,-3,1
PO008974,SUP031,SITE04,P00089,2022-11-21,2023-01-01,2023-01-03,10,10,2,1,43,48,48,48,-5,0
PO008975,SUP031,SITE04,P00089,2022-12-05,2023-01-27,2023-01-26,12,12,-1,0,52,48,48,48,4,1
PO008976,SUP031,SITE04,P00089,2023-04-03,2023-05-19,2023-05-23,17,17,4,1,50,48,48,48,2,0
PO008977,SUP031,SITE04,P00089,2023-04-10,2023-05-29,2023-05-26,21,21,-3,0,46,48,48,48,-2,1
PO008978,SUP031,SITE04,P00089,2023-05-01,2023-06-22,2023-06-22,11,11,0,0,52,48,48,48,4,1
PO008979,SUP031,SITE04,P00089,2023-05-29,2023-07-16,2023-07-13,15,15,-3,0,45,48,48,48,-3,1
PO008980,SUP031,SITE04,P00089,2023-07-03,2023-08-28,2023-08-27,8,8,-1,0,55,48,48,48,7,1
PO008981,SUP031,SITE04,P00089,2023-08-07,2023-09-28,2023-10-03,13,11,5,1,57,48,48,48,9,0
PO008982,SUP031,SITE04,P00089,2023-10-30,2023-12-15,2023-12-23,22,22,8,1,54,48,48,48,6,0
PO008983,SUP031,SITE04,P00089,2023-12-04,2024-01-13,2024-01-18,13,13,5,1,45,48,48,48,-3,0
PO008984,SUP031,SITE04,P00089,2024-05-06,2024-06-16,2024-06-14,14,14,-2,0,39,48,48,48,-9,1
PO008985,SUP031,SITE04,P00089,2024-05-13,2024-07-01,2024-06-28,6,6,-3,0,46,48,48,48,-2,1
PO008986,SUP031,SITE04,P00089,2024-05-27,2024-07-14,2024-07-16,9,9,2,1,50,48,48,48,2,0
PO008987,SUP031,SITE04,P00089,2024-06-24,2024-08-12,2024-08-11,5,5,-1,0,48,48,48,48,0,1
PO008988,SUP031,SITE04,P00089,2024-08-26,2024-10-17,2024-10-18,31,31,1,1,53,48,48,48,5,0
PO008989,SUP031,SITE04,P00089,2024-09-02,2024-10-21,2024-10-21,16,16,0,0,49,48,48,48,1,1
PO008990,SUP031,SITE04,P00089,2024-12-16,2025-01-29,2025-01-26,10,10,-3,0,41,48,48,48,-7,1
PO008991,SUP031,SITE05,P00089,2022-02-07,2022-03-28,2022-03-29,9,9,1,1,50,48,48,48,2,0
PO008992,SUP031,SITE05,P00089,2022-03-28,2022-05-19,2022-05-17,6,6,-2,0,50,48,48,48,2,1
PO008993,SUP031,SITE05,P00089,2022-04-25,2022-06-14,2022-06-12,14,14,-2,0,48,48,48,48,0,1
PO008994,SUP031,SITE05,P00089,2022-07-25,2022-09-09,2022-09-11,21,21,2,1,48,48,48,48,0,0
PO008995,SUP031,SITE05,P00089,2022-08-29,2022-10-22,2022-10-23,10,10,1,1,55,48,48,48,7,0
PO008996,SUP031,SITE05,P00089,2022-09-05,2022-10-22,2022-10-19,17,17,-3,0,44,48,48,48,-4,1
PO008997,SUP031,SITE05,P00089,2022-11-21,2023-01-13,2023-01-14,9,9,1,1,54,48,48,48,6,0
PO008998,SUP031,SITE05,P00089,2023-05-22,2023-07-07,2023-07-04,8,8,-3,0,43,48,48,48,-5,1
PO008999,SUP031,SITE05,P00089,2023-06-26,2023-08-13,2023-08-12,13,13,-1,0,47,48,48,48,-1,1
PO009000,SUP031,SITE05,P00089,2023-07-24,2023-09-01,2023-08-30,7,7,-2,0,37,48,48,48,-11,1
PO009001,SUP031,SITE05,P00089,2023-10-16,2023-12-01,2023-11-28,16,16,-3,0,43,48,48,48,-5,1
PO009002,SUP031,SITE05,P00089,2023-11-20,2024-01-13,2024-01-14,14,14,1,1,55,48,48,48,7,0
PO009003,SUP031,SITE05,P00089,2024-02-12,2024-03-31,2024-04-02,7,7,2,1,50,48,48,48,2,0
PO009004,SUP031,SITE05,P00089,2024-03-04,2024-04-24,2024-04-26,4,4,2,1,53,48,48,48,5,0
PO009005,SUP031,SITE05,P00089,2024-03-11,2024-05-02,2024-05-11,12,12,9,1,61,48,48,48,13,0
PO009006,SUP031,SITE05,P00089,2024-03-25,2024-05-14,2024-05-13,19,19,-1,0,49,48,48,48,1,1
PO009007,SUP031,SITE05,P00089,2024-04-01,2024-05-16,2024-05-17,45,45,1,1,46,48,48,48,-2,0
PO009008,SUP031,SITE05,P00089,2024-05-20,2024-07-09,2024-07-06,15,15,-3,0,47,48,48,48,-1,1
PO009009,SUP031,SITE05,P00089,2024-06-10,2024-07-27,2024-07-28,9,9,1,1,48,48,48,48,0,0
PO009010,SUP031,SITE05,P00089,2024-08-26,2024-10-11,2024-10-10,39,39,-1,0,45,48,48,48,-3,1
PO009011,SUP031,SITE05,P00089,2024-12-02,2025-01-14,2025-01-18,21,21,4,1,47,48,48,48,-1,0
PO009012,SUP031,SITE06,P00089,2022-02-21,2022-04-12,2022-04-14,65,65,2,1,52,48,48,48,4,0
PO009013,SUP031,SITE06,P00089,2022-03-07,2022-04-21,2022-04-21,20,20,0,0,45,48,48,48,-3,1
PO009014,SUP031,SITE06,P00089,2022-03-28,2022-05-24,2022-05-23,38,38,-1,0,56,48,48,48,8,1
PO009015,SUP031,SITE06,P00089,2022-04-11,2022-06-04,2022-06-08,45,45,4,1,58,48,48,48,10,0
PO009016,SUP031,SITE06,P00089,2022-05-09,2022-06-26,2022-06-30,22,22,4,1,52,48,48,48,4,0
PO009017,SUP031,SITE06,P00089,2022-07-18,2022-09-07,2022-09-06,19,19,-1,0,50,48,48,48,2,1
PO009018,SUP031,SITE06,P00089,2022-08-08,2022-09-28,2022-09-29,13,13,1,1,52,48,48,48,4,0
PO009019,SUP031,SITE06,P00089,2022-08-29,2022-10-13,2022-10-14,10,10,1,1,46,48,48,48,-2,0
PO009020,SUP031,SITE06,P00089,2022-09-05,2022-10-23,2022-10-25,12,12,2,1,50,48,48,48,2,0
PO009021,SUP031,SITE06,P00089,2022-10-10,2022-11-30,2022-11-27,22,22,-3,0,48,48,48,48,0,1
PO009022,SUP031,SITE06,P00089,2022-11-14,2023-01-04,2023-01-02,27,27,-2,0,49,48,48,48,1,1
PO009023,SUP031,SITE06,P00089,2023-01-09,2023-02-25,2023-02-27,9,7,2,1,49,48,48,48,1,0
PO009024,SUP031,SITE06,P00089,2023-02-27,2023-04-14,2023-04-11,15,15,-3,0,43,48,48,48,-5,1
PO009025,SUP031,SITE06,P00089,2023-04-03,2023-05-27,2023-05-29,79,79,2,1,56,48,48,48,8,0
PO009026,SUP031,SITE06,P00089,2023-04-24,2023-06-13,2023-06-14,21,21,1,1,51,48,48,48,3,0
PO009027,SUP031,SITE06,P00089,2023-06-26,2023-08-11,2023-08-12,16,15,1,1,47,48,48,48,-1,0
PO009028,SUP031,SITE06,P00089,2023-07-10,2023-09-01,2023-08-29,25,25,-3,0,50,48,48,48,2,1
PO009029,SUP031,SITE06,P00089,2023-07-31,2023-09-23,2023-09-24,6,4,1,1,55,48,48,48,7,0
PO009030,SUP031,SITE06,P00089,2023-10-02,2023-11-15,2023-11-15,27,27,0,0,44,48,48,48,-4,1
PO009031,SUP031,SITE06,P00089,2023-10-16,2023-12-01,2023-11-28,23,23,-3,0,43,48,48,48,-5,1
PO009032,SUP031,SITE06,P00089,2023-11-13,2023-12-29,2023-12-31,12,12,2,1,48,48,48,48,0,0
PO009033,SUP031,SITE06,P00089,2024-01-01,2024-02-20,2024-02-17,9,9,-3,0,47,48,48,48,-1,1
PO009034,SUP031,SITE06,P00089,2024-01-29,2024-03-14,2024-03-15,11,11,1,1,46,48,48,48,-2,0
PO009035,SUP031,SITE06,P00089,2024-02-19,2024-04-05,2024-04-05,25,25,0,0,46,48,48,48,-2,1
PO009036,SUP031,SITE06,P00089,2024-02-26,2024-04-16,2024-04-16,12,12,0,0,50,48,48,48,2,1
PO009037,SUP031,SITE06,P00089,2024-03-04,2024-04-24,2024-04-24,26,26,0,0,51,48,48,48,3,1
PO009038,SUP031,SITE06,P00089,2024-05-13,2024-06-29,2024-07-01,24,24,2,1,49,48,48,48,1,0
PO009039,SUP031,SITE06,P00089,2024-05-27,2024-07-16,2024-07-19,9,9,3,1,53,48,48,48,5,0
PO009040,SUP031,SITE06,P00089,2024-06-03,2024-07-28,2024-07-28,10,10,0,0,55,48,48,48,7,1
PO009041,SUP031,SITE06,P00089,2024-08-05,2024-09-21,2024-09-24,32,32,3,1,50,48,48,48,2,0
PO009042,SUP031,SITE06,P00089,2024-08-19,2024-10-03,2024-10-05,19,19,2,1,47,48,48,48,-1,0
PO009043,SUP031,SITE06,P00089,2024-09-02,2024-10-25,2024-10-24,11,11,-1,0,52,48,48,48,4,1
PO009044,SUP031,SITE06,P00089,2024-10-14,2024-12-05,2024-12-02,31,31,-3,0,49,48,48,48,1,1
PO009045,SUP031,SITE06,P00089,2024-11-11,2024-12-27,2024-12-28,27,27,1,1,47,48,48,48,-1,0
PO009046,SUP031,SITE06,P00089,2024-11-25,2025-01-20,2025-01-18,12,12,-2,0,54,48,48,48,6,1
PO009047,SUP039,SITE01,P00090,2022-03-14,2022-04-23,2022-04-23,2,2,0,0,40,39,39,39,1,1
PO009048,SUP039,SITE01,P00090,2022-10-31,2022-12-14,2022-12-17,4,4,3,1,47,39,39,39,8,0
PO009049,SUP039,SITE01,P00090,2022-11-07,2022-12-14,2022-12-21,2,2,7,1,44,39,39,39,5,0
PO009050,SUP039,SITE01,P00090,2023-08-14,2023-09-27,2023-10-01,5,5,4,1,48,39,39,39,9,0
PO009051,SUP039,SITE01,P00090,2024-01-08,2024-02-21,2024-02-18,5,5,-3,0,41,39,39,39,2,1
PO009052,SUP039,SITE01,P00090,2024-02-26,2024-04-02,2024-04-02,4,4,0,0,36,39,39,39,-3,1
PO009053,SUP039,SITE01,P00090,2024-03-04,2024-04-12,2024-04-20,3,3,8,1,47,39,39,39,8,0
PO009054,SUP039,SITE01,P00090,2024-08-05,2024-09-07,2024-09-12,3,3,5,1,38,39,39,39,-1,0
PO009055,SUP039,SITE02,P00090,2022-03-14,2022-04-17,2022-04-23,1,1,6,1,40,39,39,39,1,0
PO009056,SUP039,SITE02,P00090,2022-03-21,2022-05-02,2022-05-07,4,4,5,1,47,39,39,39,8,0
PO009057,SUP039,SITE02,P00090,2022-06-13,2022-07-24,2022-07-24,5,5,0,0,41,39,39,39,2,1
PO009058,SUP039,SITE02,P00090,2023-01-30,2023-03-11,2023-03-11,5,3,0,0,40,39,39,39,1,0
PO009059,SUP039,SITE02,P00090,2023-02-20,2023-03-25,2023-03-26,9,7,1,1,34,39,39,39,-5,0
PO009060,SUP039,SITE02,P00090,2023-05-01,2023-06-05,2023-06-08,4,4,3,1,38,39,39,39,-1,0
PO009061,SUP039,SITE02,P00090,2024-02-19,2024-03-30,2024-03-30,2,1,0,0,40,39,39,39,1,0
PO009062,SUP039,SITE02,P00090,2024-06-24,2024-07-29,2024-07-31,2,2,2,1,37,39,39,39,-2,0
PO009063,SUP039,SITE03,P00090,2022-01-03,2022-02-11,2022-02-08,5,5,-3,0,36,39,39,39,-3,1
PO009064,SUP039,SITE03,P00090,2022-09-05,2022-10-11,2022-10-09,3,3,-2,0,34,39,39,39,-5,1
PO009065,SUP039,SITE03,P00090,2022-12-12,2023-01-19,2023-01-22,3,3,3,1,41,39,39,39,2,0
PO009066,SUP039,SITE03,P00090,2023-02-06,2023-03-18,2023-03-23,4,4,5,1,45,39,39,39,6,0
PO009067,SUP039,SITE03,P00090,2023-02-20,2023-03-29,2023-03-31,7,7,2,1,39,39,39,39,0,0
PO009068,SUP039,SITE03,P00090,2023-10-02,2023-11-17,2023-11-18,4,4,1,1,47,39,39,39,8,0
PO009069,SUP039,SITE03,P00090,2023-12-11,2024-01-13,2024-01-10,8,8,-3,0,30,39,39,39,-9,1
PO009070,SUP039,SITE03,P00090,2024-04-22,2024-05-28,2024-05-29,10,6,1,1,37,39,39,39,-2,0
PO009071,SUP039,SITE04,P00090,2022-04-18,2022-05-28,2022-05-30,17,17,2,1,42,39,39,39,3,0
PO009072,SUP039,SITE04,P00090,2022-05-09,2022-06-16,2022-06-18,5,5,2,1,40,39,39,39,1,0
PO009073,SUP039,SITE04,P00090,2022-06-06,2022-07-14,2022-07-18,19,19,4,1,42,39,39,39,3,0
PO009074,SUP039,SITE04,P00090,2022-09-12,2022-10-27,2022-10-31,5,5,4,1,49,39,39,39,10,0
PO009075,SUP039,SITE04,P00090,2022-09-26,2022-11-06,2022-11-08,10,6,2,1,43,39,39,39,4,0
PO009076,SUP039,SITE04,P00090,2022-12-05,2023-01-16,2023-01-23,18,17,7,1,49,39,39,39,10,0
PO009077,SUP039,SITE04,P00090,2023-01-16,2023-02-25,2023-03-01,30,22,4,1,44,39,39,39,5,0
PO009078,SUP039,SITE04,P00090,2023-01-23,2023-02-28,2023-03-01,9,9,1,1,37,39,39,39,-2,0
PO009079,SUP039,SITE04,P00090,2023-08-07,2023-09-15,2023-09-15,13,13,0,0,39,39,39,39,0,1
PO009080,SUP039,SITE04,P00090,2023-11-06,2023-12-18,2023-12-24,17,17,6,1,48,39,39,39,9,0
PO009081,SUP039,SITE04,P00090,2023-11-20,2023-12-31,2023-12-28,9,8,-3,0,38,39,39,39,-1,0
PO009082,SUP039,SITE04,P00090,2023-12-18,2024-01-24,2024-01-29,9,8,5,1,42,39,39,39,3,0
PO009083,SUP039,SITE04,P00090,2023-12-25,2024-02-03,2024-02-05,9,9,2,1,42,39,39,39,3,0
PO009084,SUP039,SITE04,P00090,2024-01-15,2024-02-25,2024-02-28,26,21,3,1,44,39,39,39,5,0
PO009085,SUP039,SITE04,P00090,2024-04-08,2024-05-14,2024-05-14,4,4,0,0,36,39,39,39,-3,1
PO009086,SUP039,SITE04,P00090,2024-04-15,2024-05-27,2024-05-30,11,10,3,1,45,39,39,39,6,0
PO009087,SUP039,SITE04,P00090,2024-05-20,2024-06-30,2024-07-06,6,6,6,1,47,39,39,39,8,0
PO009088,SUP039,SITE04,P00090,2024-06-10,2024-07-23,2024-07-24,12,12,1,1,44,39,39,39,5,0
PO009089,SUP039,SITE04,P00090,2024-06-17,2024-07-21,2024-07-18,11,11,-3,0,31,39,39,39,-8,1
PO009090,SUP039,SITE04,P00090,2024-09-09,2024-10-15,2024-10-18,21,21,3,1,39,39,39,39,0,0
PO009091,SUP039,SITE04,P00090,2024-10-14,2024-11-22,2024-11-24,9,9,2,1,41,39,39,39,2,0
PO009092,SUP039,SITE04,P00090,2024-12-23,2025-01-31,2025-02-01,17,17,1,1,40,39,39,39,1,0
PO009093,SUP039,SITE05,P00090,2022-06-13,2022-07-20,2022-07-27,9,9,7,1,44,39,39,39,5,0
PO009094,SUP039,SITE05,P00090,2022-08-29,2022-10-08,2022-10-10,3,3,2,1,42,39,39,39,3,0
PO009095,SUP039,SITE05,P00090,2022-12-19,2023-01-24,2023-01-22,3,3,-2,0,34,39,39,39,-5,1
PO009096,SUP039,SITE05,P00090,2023-10-09,2023-11-14,2023-11-11,5,5,-3,0,33,39,39,39,-6,1
PO009097,SUP039,SITE05,P00090,2023-12-18,2024-01-23,2024-01-23,10,10,0,0,36,39,39,39,-3,1
PO009098,SUP039,SITE05,P00090,2024-05-20,2024-06-29,2024-07-02,5,5,3,1,43,39,39,39,4,0
PO009099,SUP039,SITE05,P00090,2024-06-24,2024-08-01,2024-08-10,12,12,9,1,47,39,39,39,8,0
PO009100,SUP039,SITE05,P00090,2024-08-26,2024-10-03,2024-10-06,5,5,3,1,41,39,39,39,2,0
PO009101,SUP039,SITE05,P00090,2024-09-30,2024-11-06,2024-11-08,5,5,2,1,39,39,39,39,0,0
PO009102,SUP039,SITE05,P00090,2024-11-04,2024-12-15,2024-12-14,9,9,-1,0,40,39,39,39,1,1
PO009103,SUP039,SITE06,P00090,2022-10-31,2022-12-05,2022-12-05,7,7,0,0,35,39,39,39,-4,1
PO009104,SUP039,SITE06,P00090,2023-02-27,2023-04-02,2023-04-03,3,3,1,1,35,39,39,39,-4,0
PO009105,SUP039,SITE06,P00090,2023-05-15,2023-06-27,2023-06-30,4,4,3,1,46,39,39,39,7,0
PO009106,SUP039,SITE06,P00090,2023-08-21,2023-09-28,2023-09-25,3,3,-3,0,35,39,39,39,-4,1
PO009107,SUP039,SITE06,P00090,2023-09-11,2023-10-19,2023-10-21,9,9,2,1,40,39,39,39,1,0
PO009108,SUP039,SITE06,P00090,2023-11-06,2023-12-19,2023-12-16,6,5,-3,0,40,39,39,39,1,0
PO009109,SUP039,SITE06,P00090,2024-04-01,2024-05-07,2024-05-07,5,5,0,0,36,39,39,39,-3,1
PO009110,SUP039,SITE06,P00090,2024-05-06,2024-06-17,2024-06-17,8,8,0,0,42,39,39,39,3,1
PO009111,SUP039,SITE06,P00090,2024-07-22,2024-09-04,2024-09-06,9,9,2,1,46,39,39,39,7,0
PO009112,SUP039,SITE06,P00090,2024-07-29,2024-09-08,2024-09-09,5,5,1,1,42,39,39,39,3,0
PO009113,SUP039,SITE06,P00090,2024-10-07,2024-11-11,2024-11-18,4,4,7,1,42,39,39,39,3,0
PO009114,SUP039,SITE06,P00090,2024-10-14,2024-11-20,2024-11-18,13,13,-2,0,35,39,39,39,-4,1
PO009115,SUP024,SITE01,P00091,2022-01-03,2022-02-11,2022-02-09,10,10,-2,0,37,42,42,42,-5,1
PO009116,SUP024,SITE01,P00091,2022-01-17,2022-03-03,2022-03-08,6,6,5,1,50,42,42,42,8,0
PO009117,SUP024,SITE01,P00091,2022-05-09,2022-06-21,2022-06-23,10,7,2,1,45,42,42,42,3,0
PO009118,SUP024,SITE01,P00091,2022-08-15,2022-09-22,2022-09-23,20,20,1,1,39,42,42,42,-3,0
PO009119,SUP024,SITE01,P00091,2022-12-05,2023-01-12,2023-01-14,6,6,2,1,40,42,42,42,-2,0
PO009120,SUP024,SITE01,P00091,2023-03-13,2023-04-22,2023-04-20,2,2,-2,0,38,42,42,42,-4,1
PO009121,SUP024,SITE01,P00091,2023-03-20,2023-04-30,2023-04-30,14,14,0,0,41,42,42,42,-1,1
PO009122,SUP024,SITE01,P00091,2023-08-14,2023-09-28,2023-10-05,13,13,7,1,52,42,42,42,10,0
PO009123,SUP024,SITE01,P00091,2023-08-28,2023-10-08,2023-10-05,11,11,-3,0,38,42,42,42,-4,1
PO009124,SUP024,SITE01,P00091,2023-10-09,2023-11-20,2023-11-18,4,3,-2,0,40,42,42,42,-2,0
PO009125,SUP024,SITE01,P00091,2024-01-22,2024-03-08,2024-03-09,5,5,1,1,47,42,42,42,5,0
PO009126,SUP024,SITE01,P00091,2024-03-25,2024-05-02,2024-05-06,12,12,4,1,42,42,42,42,0,0
PO009127,SUP024,SITE01,P00091,2024-06-17,2024-07-31,2024-08-04,3,3,4,1,48,42,42,42,6,0
PO009128,SUP024,SITE01,P00091,2024-10-21,2024-11-29,2024-11-30,10,10,1,1,40,42,42,42,-2,0
PO009129,SUP024,SITE01,P00091,2024-11-25,2025-01-01,2025-01-03,5,5,2,1,39,42,42,42,-3,0
PO009130,SUP024,SITE02,P00091,2022-03-28,2022-05-13,2022-05-21,6,6,8,1,54,42,42,42,12,0
PO009131,SUP024,SITE02,P00091,2022-05-09,2022-06-22,2022-06-27,10,10,5,1,49,42,42,42,7,0
PO009132,SUP024,SITE02,P00091,2022-09-05,2022-10-13,2022-10-20,7,7,7,1,45,42,42,42,3,0
PO009133,SUP024,SITE02,P00091,2022-10-24,2022-12-05,2022-12-06,19,19,1,1,43,42,42,42,1,0
