po_id,supplier_id,site_id,part_id,order_date,promised_date,receipt_date,ordered_qty,received_qty
PO002030,SUP007,SITE01,P00019,2024-05-27,2024-06-29,2024-06-26,6,5
PO002031,SUP007,SITE01,P00019,2024-11-18,2024-12-19,2024-12-20,12,12
PO002032,SUP007,SITE02,P00019,2022-02-14,2022-03-21,2022-03-23,14,14
PO002033,SUP007,SITE02,P00019,2022-05-16,2022-06-21,2022-06-20,3,3
PO002034,SUP007,SITE02,P00019,2022-05-30,2022-06-27,2022-06-26,7,7
PO002035,SUP007,SITE02,P00019,2022-10-03,2022-11-03,2022-10-31,3,3
PO002036,SUP007,SITE02,P00019,2023-08-07,2023-09-08,2023-09-05,12,12
PO002037,SUP007,SITE02,P00019,2023-10-02,2023-11-06,2023-11-10,9,9
PO002038,SUP007,SITE02,P00019,2023-11-27,2024-01-04,2024-01-05,13,13
PO002039,SUP007,SITE02,P00019,2023-12-04,2024-01-13,2024-01-12,8,8
PO002040,SUP007,SITE02,P00019,2024-01-15,2024-02-14,2024-02-15,5,4
PO002041,SUP007,SITE02,P00019,2024-02-05,2024-03-07,2024-03-09,4,4
PO002042,SUP007,SITE03,P00019,2022-06-06,2022-07-05,2022-07-03,15,15
PO002043,SUP007,SITE03,P00019,2022-06-20,2022-07-26,2022-07-27,4,4
PO002044,SUP007,SITE03,P00019,2022-09-19,2022-10-24,2022-10-30,2,2
PO002045,SUP007,SITE03,P00019,2022-12-05,2023-01-05,2023-01-03,12,12
PO002046,SUP007,SITE03,P00019,2023-09-25,2023-10-24,2023-10-26,20,20
PO002047,SUP007,SITE03,P00019,2023-11-20,2023-12-22,2023-12-22,2,1
PO002048,SUP007,SITE03,P00019,2024-05-20,2024-06-23,2024-06-24,15,10
PO002049,SUP007,SITE03,P00019,2024-07-08,2024-08-12,2024-08-12,10,8
PO002050,SUP007,SITE03,P00019,2024-07-15,2024-08-19,2024-08-18,5,5
PO002051,SUP007,SITE03,P00019,2024-10-14,2024-11-14,2024-11-15,3,3
PO002052,SUP007,SITE03,P00019,2024-11-25,2024-12-26,2024-12-23,9,9
PO002053,SUP007,SITE03,P00019,2024-12-23,2025-01-26,2025-01-23,3,3
PO002054,SUP007,SITE04,P00019,2022-01-10,2022-02-11,2022-02-15,11,11
PO002055,SUP007,SITE04,P00019,2022-03-07,2022-04-09,2022-04-10,14,13
PO002056,SUP007,SITE04,P00019,2022-03-14,2022-04-19,2022-04-20,14,14
PO002057,SUP007,SITE04,P00019,2022-10-03,2022-11-01,2022-11-03,21,21
PO002058,SUP007,SITE04,P00019,2022-11-07,2022-12-11,2022-12-08,18,18
PO002059,SUP007,SITE04,P00019,2022-11-14,2022-12-17,2022-12-17,13,13
PO002060,SUP007,SITE04,P00019,2022-12-05,2023-01-05,2023-01-02,7,7
PO002061,SUP007,SITE04,P00019,2023-01-02,2023-02-07,2023-02-04,17,17
PO002062,SUP007,SITE04,P00019,2023-01-30,2023-03-02,2023-02-27,20,20
PO002063,SUP007,SITE04,P00019,2023-03-20,2023-04-27,2023-04-28,20,20
PO002064,SUP007,SITE04,P00019,2023-06-05,2023-07-12,2023-07-12,25,22
PO002065,SUP007,SITE04,P00019,2023-07-17,2023-08-23,2023-08-21,5,5
PO002066,SUP007,SITE04,P00019,2023-08-21,2023-09-25,2023-09-25,5,5
PO002067,SUP007,SITE04,P00019,2023-09-04,2023-10-11,2023-10-08,22,22
PO002068,SUP007,SITE04,P00019,2023-09-18,2023-10-22,2023-10-27,9,9
PO002069,SUP007,SITE04,P00019,2023-10-16,2023-11-21,2023-11-23,16,16
PO002070,SUP007,SITE04,P00019,2023-10-30,2023-12-02,2023-12-03,19,19
PO002071,SUP007,SITE04,P00019,2024-01-15,2024-02-18,2024-02-17,17,17
PO002072,SUP007,SITE04,P00019,2024-01-29,2024-03-07,2024-03-07,17,17
PO002073,SUP007,SITE04,P00019,2024-04-29,2024-05-31,2024-06-02,17,17
PO002074,SUP007,SITE04,P00019,2024-05-20,2024-06-18,2024-06-19,25,25
PO002075,SUP007,SITE04,P00019,2024-08-05,2024-09-08,2024-09-08,22,22
PO002076,SUP007,SITE04,P00019,2024-08-12,2024-09-13,2024-09-10,15,15
PO002077,SUP007,SITE04,P00019,2024-10-21,2024-11-23,2024-11-21,5,5
PO002078,SUP007,SITE04,P00019,2024-11-25,2024-12-25,2024-12-30,13,13
PO002079,SUP007,SITE04,P00019,2024-12-09,2025-01-15,2025-01-18,15,15
PO002080,SUP007,SITE04,P00019,2024-12-16,2025-01-23,2025-01-24,8,8
PO002081,SUP007,SITE04,P00019,2024-12-23,2025-01-26,2025-01-26,14,14
PO002082,SUP007,SITE05,P00019,2022-01-17,2022-02-16,2022-02-13,15,15
PO002083,SUP007,SITE05,P00019,2022-06-27,2022-07-28,2022-07-27,11,11
PO002084,SUP007,SITE05,P00019,2022-12-26,2023-01-28,2023-01-29,8,8
PO002085,SUP007,SITE05,P00019,2023-01-30,2023-03-08,2023-03-11,4,4
PO002086,SUP007,SITE05,P00019,2023-02-13,2023-03-18,2023-03-17,10,10
PO002087,SUP007,SITE05,P00019,2023-04-17,2023-05-15,2023-05-15,21,21
PO002088,SUP007,SITE05,P00019,2023-07-03,2023-08-08,2023-08-06,9,9
PO002089,SUP007,SITE05,P00019,2023-09-11,2023-10-17,2023-10-17,23,23
PO002090,SUP007,SITE05,P00019,2023-09-18,2023-10-24,2023-10-26,11,11
PO002091,SUP007,SITE05,P00019,2023-10-16,2023-11-19,2023-11-17,11,11
PO002092,SUP007,SITE05,P00019,2024-01-08,2024-02-14,2024-02-11,20,20
PO002093,SUP007,SITE05,P00019,2024-02-05,2024-03-08,2024-03-05,12,12
PO002094,SUP007,SITE05,P00019,2024-04-01,2024-04-28,2024-04-29,14,14
PO002095,SUP007,SITE05,P00019,2024-04-08,2024-05-15,2024-05-15,9,9
PO002096,SUP007,SITE05,P00019,2024-06-17,2024-07-18,2024-07-23,10,10
PO002097,SUP007,SITE05,P00019,2024-07-29,2024-09-01,2024-08-31,28,28
PO002098,SUP007,SITE05,P00019,2024-09-02,2024-10-09,2024-10-11,11,10
PO002099,SUP007,SITE05,P00019,2024-10-14,2024-11-14,2024-11-11,10,10
PO002100,SUP007,SITE05,P00019,2024-11-11,2024-12-15,2024-12-17,16,16
PO002101,SUP007,SITE05,P00019,2024-12-23,2025-01-24,2025-01-29,24,24
PO002102,SUP007,SITE06,P00019,2022-05-23,2022-06-29,2022-06-26,19,12
PO002103,SUP007,SITE06,P00019,2022-06-20,2022-07-20,2022-07-22,32,32
PO002104,SUP007,SITE06,P00019,2022-07-25,2022-08-31,2022-08-28,13,13
PO002105,SUP007,SITE06,P00019,2022-08-22,2022-09-28,2022-10-01,28,28
PO002106,SUP007,SITE06,P00019,2022-08-29,2022-10-03,2022-09-30,18,18
PO002107,SUP007,SITE06,P00019,2022-09-19,2022-10-23,2022-10-20,21,21
PO002108,SUP007,SITE06,P00019,2022-10-03,2022-11-09,2022-11-11,29,29
PO002109,SUP007,SITE06,P00019,2022-11-14,2022-12-22,2022-12-22,12,12
PO002110,SUP007,SITE06,P00019,2022-12-05,2023-01-05,2023-01-03,16,16
PO002111,SUP007,SITE06,P00019,2023-02-06,2023-03-16,2023-03-14,21,21
PO002112,SUP007,SITE06,P00019,2023-03-20,2023-04-22,2023-04-21,30,30
PO002113,SUP007,SITE06,P00019,2023-04-03,2023-05-07,2023-05-11,38,38
PO002114,SUP007,SITE06,P00019,2023-04-24,2023-05-30,2023-06-03,31,31
PO002115,SUP007,SITE06,P00019,2023-05-15,2023-06-16,2023-06-13,12,12
PO002116,SUP007,SITE06,P00019,2023-05-22,2023-06-17,2023-06-18,42,42
PO002117,SUP007,SITE06,P00019,2023-07-10,2023-08-12,2023-08-13,25,25
PO002118,SUP007,SITE06,P00019,2023-07-31,2023-08-31,2023-09-02,21,21
PO002119,SUP007,SITE06,P00019,2023-08-28,2023-09-25,2023-09-28,27,27
PO002120,SUP007,SITE06,P00019,2023-09-11,2023-10-09,2023-10-08,12,12
PO002121,SUP007,SITE06,P00019,2023-09-18,2023-10-23,2023-10-20,19,19
PO002122,SUP007,SITE06,P00019,2023-09-25,2023-11-03,2023-11-05,33,33
PO002123,SUP007,SITE06,P00019,2023-12-11,2024-01-12,2024-01-12,15,10
PO002124,SUP007,SITE06,P00019,2024-01-08,2024-02-10,2024-02-10,14,14
PO002125,SUP007,SITE06,P00019,2024-01-22,2024-02-26,2024-02-25,60,42
PO002126,SUP007,SITE06,P00019,2024-02-05,2024-03-11,2024-03-10,40,40
PO002127,SUP007,SITE06,P00019,2024-03-18,2024-04-21,2024-04-22,11,11
PO002128,SUP007,SITE06,P00019,2024-04-01,2024-05-07,2024-05-06,6,6
PO002129,SUP007,SITE06,P00019,2024-05-06,2024-06-10,2024-06-14,13,8
PO002130,SUP007,SITE06,P00019,2024-05-20,2024-06-21,2024-06-28,15,15
PO002131,SUP007,SITE06,P00019,2024-06-03,2024-07-07,2024-07-05,25,20
PO002132,SUP007,SITE06,P00019,2024-07-01,2024-08-04,2024-08-01,20,20
PO002133,SUP007,SITE06,P00019,2024-07-22,2024-08-26,2024-09-01,19,19
PO002134,SUP007,SITE06,P00019,2024-08-19,2024-09-25,2024-09-24,18,18
PO002135,SUP007,SITE06,P00019,2024-09-16,2024-10-23,2024-10-29,12,12
PO002136,SUP007,SITE06,P00019,2024-10-14,2024-11-18,2024-11-18,20,20
PO002137,SUP013,SITE01,P00020,2022-03-14,2022-04-24,2022-04-24,1,1
PO002138,SUP013,SITE01,P00020,2022-05-23,2022-07-03,2022-07-04,3,3
PO002139,SUP013,SITE01,P00020,2022-09-12,2022-10-25,2022-10-29,3,3
PO002140,SUP013,SITE01,P00020,2023-01-02,2023-02-19,2023-02-21,4,4
PO002141,SUP013,SITE01,P00020,2024-07-08,2024-08-23,2024-08-25,3,3
PO002142,SUP013,SITE01,P00020,2024-09-23,2024-11-11,2024-11-13,2,2
PO002143,SUP013,SITE02,P00020,2022-03-21,2022-05-04,2022-05-06,2,2
PO002144,SUP013,SITE02,P00020,2022-11-14,2023-01-01,2023-01-04,2,2
PO002145,SUP013,SITE02,P00020,2022-11-28,2023-01-16,2023-01-19,2,2
PO002146,SUP013,SITE02,P00020,2023-09-11,2023-10-29,2023-11-04,1,1
PO002147,SUP013,SITE02,P00020,2024-01-01,2024-02-19,2024-02-22,3,3
PO002148,SUP013,SITE02,P00020,2024-01-29,2024-03-15,2024-03-16,2,2
PO002149,SUP013,SITE02,P00020,2024-10-14,2024-11-22,2024-11-19,3,3
PO002150,SUP013,SITE03,P00020,2023-05-22,2023-07-05,2023-07-05,3,2
PO002151,SUP013,SITE03,P00020,2023-11-06,2023-12-19,2023-12-16,4,4
PO002152,SUP013,SITE03,P00020,2023-12-25,2024-02-10,2024-02-11,1,1
PO002153,SUP013,SITE03,P00020,2024-01-01,2024-02-19,2024-02-24,2,2
PO002154,SUP013,SITE03,P00020,2024-06-17,2024-08-06,2024-08-10,2,2
PO002155,SUP013,SITE04,P00020,2022-02-07,2022-03-23,2022-03-26,5,5
PO002156,SUP013,SITE04,P00020,2022-11-28,2023-01-08,2023-01-09,9,9
PO002157,SUP013,SITE04,P00020,2023-03-27,2023-05-09,2023-05-06,4,4
PO002158,SUP013,SITE04,P00020,2023-05-29,2023-07-12,2023-07-13,4,4
PO002159,SUP013,SITE04,P00020,2023-07-03,2023-08-16,2023-08-18,11,11
PO002160,SUP013,SITE04,P00020,2023-10-30,2023-12-13,2023-12-11,2,2
PO002161,SUP013,SITE04,P00020,2023-12-18,2024-02-02,2024-02-07,9,9
PO002162,SUP013,SITE04,P00020,2023-12-25,2024-02-09,2024-02-11,8,8
PO002163,SUP013,SITE04,P00020,2024-03-11,2024-04-25,2024-04-25,3,3
PO002164,SUP013,SITE04,P00020,2024-04-15,2024-05-29,2024-06-01,6,6
PO002165,SUP013,SITE05,P00020,2022-11-28,2023-01-11,2023-01-15,1,1
PO002166,SUP013,SITE05,P00020,2023-04-10,2023-05-25,2023-05-30,2,2
PO002167,SUP013,SITE05,P00020,2023-12-25,2024-02-07,2024-02-09,2,1
PO002168,SUP013,SITE05,P00020,2024-05-13,2024-06-28,2024-06-29,5,5
PO002169,SUP013,SITE05,P00020,2024-06-03,2024-07-17,2024-07-18,4,4
PO002170,SUP013,SITE06,P00020,2022-07-11,2022-08-24,2022-08-31,3,3
PO002171,SUP013,SITE06,P00020,2022-08-08,2022-09-19,2022-09-22,3,3
PO002172,SUP013,SITE06,P00020,2022-08-22,2022-09-29,2022-10-04,9,9
PO002173,SUP013,SITE06,P00020,2022-11-14,2023-01-03,2023-01-09,5,4
PO002174,SUP013,SITE06,P00020,2023-02-06,2023-03-20,2023-03-23,3,3
PO002175,SUP013,SITE06,P00020,2023-09-11,2023-10-25,2023-10-25,4,4
PO002176,SUP013,SITE06,P00020,2024-02-19,2024-04-09,2024-04-07,7,4
PO002177,SUP013,SITE06,P00020,2024-04-01,2024-05-07,2024-05-04,7,7
PO002178,SUP013,SITE06,P00020,2024-08-05,2024-09-15,2024-09-18,8,5
PO002179,SUP015,SITE01,P00021,2022-03-14,2022-04-26,2022-04-25,4,4
PO002180,SUP015,SITE01,P00021,2023-01-02,2023-02-21,2023-02-21,6,6
PO002181,SUP015,SITE01,P00021,2023-01-16,2023-03-01,2023-03-05,2,2
PO002182,SUP015,SITE01,P00021,2023-07-17,2023-09-03,2023-09-02,2,2
PO002183,SUP015,SITE01,P00021,2023-09-11,2023-10-28,2023-10-25,2,2
PO002184,SUP015,SITE01,P00021,2023-12-18,2024-02-11,2024-02-15,2,2
PO002185,SUP015,SITE01,P00021,2024-08-26,2024-10-13,2024-10-12,4,4
PO002186,SUP015,SITE01,P00021,2024-12-16,2025-02-04,2025-02-12,4,4
PO002187,SUP015,SITE01,P00021,2024-12-23,2025-02-10,2025-02-12,17,17
PO002188,SUP015,SITE02,P00021,2022-04-25,2022-06-11,2022-06-17,1,1
PO002189,SUP015,SITE02,P00021,2022-12-26,2023-02-12,2023-02-14,1,1
PO002190,SUP015,SITE02,P00021,2023-05-01,2023-06-12,2023-06-16,1,1
PO002191,SUP015,SITE02,P00021,2023-10-09,2023-11-28,2023-11-27,7,7
PO002192,SUP015,SITE03,P00021,2022-03-07,2022-04-29,2022-04-30,4,3
PO002193,SUP015,SITE03,P00021,2022-05-30,2022-07-12,2022-07-13,4,4
PO002194,SUP015,SITE03,P00021,2023-02-20,2023-04-10,2023-04-13,5,5
PO002195,SUP015,SITE03,P00021,2023-07-17,2023-09-07,2023-09-04,3,3
PO002196,SUP015,SITE03,P00021,2023-08-14,2023-10-08,2023-10-11,8,8
PO002197,SUP015,SITE03,P00021,2024-02-12,2024-04-03,2024-03-31,4,4
PO002198,SUP015,SITE03,P00021,2024-07-01,2024-08-25,2024-08-30,3,3
PO002199,SUP015,SITE04,P00021,2022-02-28,2022-04-14,2022-04-12,4,4
PO002200,SUP015,SITE04,P00021,2022-09-26,2022-11-03,2022-11-07,34,22
PO002201,SUP015,SITE04,P00021,2022-10-03,2022-11-19,2022-11-26,3,3
PO002202,SUP015,SITE04,P00021,2023-01-02,2023-02-18,2023-02-21,4,4
PO002203,SUP015,SITE04,P00021,2023-01-30,2023-03-23,2023-03-25,10,10
PO002204,SUP015,SITE04,P00021,2023-03-20,2023-05-01,2023-04-29,12,8
PO002205,SUP015,SITE04,P00021,2023-05-01,2023-06-21,2023-06-25,6,6
PO002206,SUP015,SITE04,P00021,2023-12-04,2024-01-20,2024-01-28,8,8
PO002207,SUP015,SITE04,P00021,2024-02-26,2024-04-19,2024-04-16,4,3
PO002208,SUP015,SITE04,P00021,2024-05-06,2024-06-24,2024-07-02,6,6
PO002209,SUP015,SITE04,P00021,2024-07-08,2024-08-21,2024-08-23,9,9
PO002210,SUP015,SITE04,P00021,2024-08-12,2024-10-03,2024-10-03,8,8
PO002211,SUP015,SITE04,P00021,2024-12-23,2025-02-04,2025-02-05,7,7
PO002212,SUP015,SITE05,P00021,2022-05-16,2022-07-09,2022-07-10,2,1
PO002213,SUP015,SITE05,P00021,2022-08-01,2022-09-21,2022-09-18,2,2
PO002214,SUP015,SITE05,P00021,2024-03-25,2024-05-14,2024-05-17,6,6
PO002215,SUP015,SITE05,P00021,2024-07-15,2024-08-28,2024-09-02,2,2
PO002216,SUP015,SITE05,P00021,2024-08-05,2024-09-20,2024-09-20,1,1
PO002217,SUP015,SITE06,P00021,2022-04-18,2022-06-08,2022-06-09,2,2
PO002218,SUP015,SITE06,P00021,2022-05-23,2022-07-09,2022-07-06,7,7
PO002219,SUP015,SITE06,P00021,2023-05-22,2023-07-03,2023-07-02,4,4
PO002220,SUP015,SITE06,P00021,2023-06-12,2023-07-27,2023-07-26,3,3
PO002221,SUP015,SITE06,P00021,2023-08-21,2023-10-10,2023-10-13,6,6
PO002222,SUP015,SITE06,P00021,2023-11-20,2024-01-07,2024-01-11,3,2
PO002223,SUP015,SITE06,P00021,2024-08-26,2024-10-17,2024-10-18,2,2
PO002224,SUP038,SITE01,P00022,2022-01-31,2022-03-17,2022-03-20,4,4
PO002225,SUP038,SITE01,P00022,2022-08-15,2022-10-09,2022-10-07,5,5
PO002226,SUP038,SITE01,P00022,2023-09-04,2023-10-22,2023-10-24,3,3
PO002227,SUP038,SITE01,P00022,2024-07-08,2024-08-23,2024-08-26,2,2
PO002228,SUP038,SITE01,P00022,2024-11-18,2025-01-07,2025-01-07,2,2
PO002229,SUP038,SITE02,P00022,2023-01-16,2023-02-28,2023-03-01,2,2
PO002230,SUP038,SITE02,P00022,2023-02-13,2023-04-04,2023-04-01,2,2
PO002231,SUP038,SITE02,P00022,2023-05-15,2023-07-07,2023-07-15,1,1
PO002232,SUP038,SITE02,P00022,2024-01-08,2024-02-21,2024-02-27,2,2
PO002233,SUP038,SITE03,P00022,2022-04-25,2022-06-17,2022-06-22,3,3
PO002234,SUP038,SITE03,P00022,2023-06-26,2023-08-11,2023-08-10,1,1
PO002235,SUP038,SITE03,P00022,2023-09-18,2023-11-04,2023-11-05,1,1
PO002236,SUP038,SITE03,P00022,2024-04-15,2024-06-01,2024-06-02,1,1
PO002237,SUP038,SITE04,P00022,2022-06-06,2022-07-28,2022-08-01,3,3
PO002238,SUP038,SITE04,P00022,2023-01-09,2023-03-07,2023-03-06,2,2
PO002239,SUP038,SITE04,P00022,2023-03-06,2023-04-26,2023-04-30,3,3
PO002240,SUP038,SITE04,P00022,2023-05-29,2023-07-23,2023-07-23,2,2
PO002241,SUP038,SITE04,P00022,2024-05-20,2024-07-11,2024-07-18,3,3
PO002242,SUP038,SITE04,P00022,2024-07-29,2024-09-11,2024-09-16,2,2
PO002243,SUP038,SITE04,P00022,2024-09-30,2024-11-23,2024-11-30,4,4
PO002244,SUP038,SITE05,P00022,2022-08-08,2022-09-26,2022-09-25,1,1
PO002245,SUP038,SITE05,P00022,2023-01-23,2023-03-14,2023-03-18,2,2
PO002246,SUP038,SITE05,P00022,2024-10-14,2024-11-29,2024-12-02,1,1
PO002247,SUP038,SITE05,P00022,2024-11-18,2025-01-02,2025-01-02,1,1
PO002248,SUP038,SITE06,P00022,2022-03-28,2022-05-20,2022-05-24,6,6
PO002249,SUP038,SITE06,P00022,2022-07-25,2022-09-12,2022-09-16,4,4
PO002250,SUP038,SITE06,P00022,2023-02-27,2023-04-20,2023-04-19,8,8
PO002251,SUP038,SITE06,P00022,2023-10-23,2023-12-10,2023-12-09,3,3
PO002252,SUP038,SITE06,P00022,2023-12-04,2024-01-22,2024-01-24,4,4
PO002253,SUP038,SITE06,P00022,2024-01-08,2024-02-22,2024-02-26,9,9
PO002254,SUP038,SITE06,P00022,2024-05-06,2024-06-29,2024-06-28,5,5
PO002255,SUP038,SITE06,P00022,2024-08-26,2024-10-12,2024-10-10,4,4
PO002256,SUP038,SITE06,P00022,2024-10-07,2024-11-25,2024-12-05,7,7
PO002257,SUP029,SITE01,P00023,2022-03-07,2022-04-16,2022-04-13,7,7
PO002258,SUP029,SITE01,P00023,2023-05-01,2023-06-14,2023-06-15,4,4
PO002259,SUP029,SITE01,P00023,2023-05-29,2023-07-09,2023-07-11,1,1
PO002260,SUP029,SITE01,P00023,2023-07-31,2023-09-12,2023-09-14,6,6
PO002261,SUP029,SITE01,P00023,2024-06-10,2024-07-20,2024-07-22,3,3
PO002262,SUP029,SITE01,P00023,2024-11-18,2025-01-01,2024-12-31,4,4
PO002263,SUP029,SITE02,P00023,2022-01-03,2022-02-12,2022-02-12,1,1
PO002264,SUP029,SITE02,P00023,2023-03-13,2023-04-23,2023-04-25,1,1
PO002265,SUP029,SITE02,P00023,2023-08-07,2023-09-20,2023-09-21,8,8
PO002266,SUP029,SITE02,P00023,2024-12-02,2025-01-09,2025-01-13,3,3
PO002267,SUP029,SITE03,P00023,2022-03-21,2022-05-02,2022-05-01,2,2
PO002268,SUP029,SITE03,P00023,2022-10-10,2022-11-18,2022-11-15,2,2
PO002269,SUP029,SITE03,P00023,2023-05-08,2023-06-19,2023-06-17,7,7
PO002270,SUP029,SITE03,P00023,2023-06-26,2023-08-04,2023-08-03,5,5
PO002271,SUP029,SITE04,P00023,2022-08-01,2022-09-09,2022-09-06,12,12
PO002272,SUP029,SITE04,P00023,2022-11-28,2023-01-11,2023-01-12,9,9
PO002273,SUP029,SITE04,P00023,2023-01-02,2023-02-11,2023-02-09,8,8
PO002274,SUP029,SITE04,P00023,2023-03-06,2023-04-18,2023-04-15,2,2
PO002275,SUP029,SITE04,P00023,2023-06-19,2023-08-02,2023-08-01,6,6
PO002276,SUP029,SITE04,P00023,2023-06-26,2023-08-05,2023-08-02,10,10
PO002277,SUP029,SITE04,P00023,2023-10-23,2023-11-30,2023-12-05,7,7
PO002278,SUP029,SITE04,P00023,2023-10-30,2023-12-11,2023-12-08,4,3
PO002279,SUP029,SITE04,P00023,2023-11-06,2023-12-14,2023-12-11,7,7
PO002280,SUP029,SITE04,P00023,2023-12-04,2024-01-17,2024-01-16,4,4
PO002281,SUP029,SITE04,P00023,2024-01-22,2024-03-07,2024-03-09,7,7
PO002282,SUP029,SITE04,P00023,2024-02-19,2024-03-29,2024-03-28,5,5
PO002283,SUP029,SITE04,P00023,2024-08-26,2024-10-11,2024-10-18,5,5
PO002284,SUP029,SITE05,P00023,2022-01-31,2022-03-08,2022-03-13,2,2
PO002285,SUP029,SITE05,P00023,2022-12-05,2023-01-12,2023-01-12,3,3
PO002286,SUP029,SITE05,P00023,2024-03-04,2024-04-14,2024-04-12,2,2
PO002287,SUP029,SITE05,P00023,2024-05-06,2024-06-14,2024-06-12,3,3
PO002288,SUP029,SITE05,P00023,2024-12-16,2025-01-25,2025-01-22,2,2
PO002289,SUP029,SITE06,P00023,2022-04-04,2022-05-14,2022-05-15,7,7
PO002290,SUP029,SITE06,P00023,2022-05-02,2022-06-14,2022-06-19,4,4
PO002291,SUP029,SITE06,P00023,2022-05-16,2022-06-22,2022-06-24,5,5
PO002292,SUP029,SITE06,P00023,2022-07-11,2022-08-18,2022-08-18,3,3
PO002293,SUP029,SITE06,P00023,2022-08-08,2022-09-18,2022-09-23,14,14
PO002294,SUP029,SITE06,P00023,2022-11-07,2022-12-18,2022-12-16,7,7
PO002295,SUP029,SITE06,P00023,2023-03-20,2023-05-02,2023-05-05,3,3
PO002296,SUP029,SITE06,P00023,2023-04-03,2023-05-12,2023-05-16,2,2
PO002297,SUP029,SITE06,P00023,2023-07-10,2023-08-19,2023-08-24,2,2
PO002298,SUP029,SITE06,P00023,2023-11-27,2024-01-01,2023-12-29,7,7
PO002299,SUP029,SITE06,P00023,2024-06-03,2024-07-07,2024-07-12,4,4
PO002300,SUP029,SITE06,P00023,2024-07-08,2024-08-19,2024-08-18,4,4
PO002301,SUP029,SITE06,P00023,2024-11-25,2025-01-09,2025-01-15,6,6
PO002302,SUP015,SITE01,P00024,2022-02-21,2022-04-10,2022-04-08,3,3
PO002303,SUP015,SITE01,P00024,2022-04-18,2022-06-01,2022-06-06,4,4
PO002304,SUP015,SITE01,P00024,2022-08-01,2022-09-15,2022-09-17,7,7
PO002305,SUP015,SITE01,P00024,2022-11-14,2022-12-29,2023-01-01,2,2
PO002306,SUP015,SITE01,P00024,2023-04-03,2023-05-21,2023-05-25,3,3
PO002307,SUP015,SITE01,P00024,2024-03-25,2024-05-16,2024-05-21,5,4
PO002308,SUP015,SITE01,P00024,2024-10-28,2024-12-07,2024-12-05,3,3
PO002309,SUP015,SITE02,P00024,2022-01-24,2022-03-04,2022-03-09,2,2
PO002310,SUP015,SITE02,P00024,2022-04-18,2022-06-03,2022-06-04,2,2
PO002311,SUP015,SITE02,P00024,2022-06-13,2022-08-01,2022-08-06,3,3
PO002312,SUP015,SITE02,P00024,2022-07-04,2022-08-14,2022-08-18,3,3
PO002313,SUP015,SITE02,P00024,2023-05-22,2023-07-05,2023-07-06,3,3
PO002314,SUP015,SITE02,P00024,2024-04-29,2024-06-10,2024-06-14,3,2
PO002315,SUP015,SITE02,P00024,2024-12-09,2025-01-20,2025-01-21,5,3
PO002316,SUP015,SITE03,P00024,2022-07-25,2022-09-06,2022-09-09,1,1
PO002317,SUP015,SITE03,P00024,2022-09-05,2022-10-24,2022-10-29,3,3
PO002318,SUP015,SITE03,P00024,2022-09-26,2022-11-16,2022-11-18,5,5
PO002319,SUP015,SITE03,P00024,2022-10-10,2022-11-24,2022-11-23,3,2
PO002320,SUP015,SITE03,P00024,2024-07-22,2024-09-11,2024-09-10,1,1
PO002321,SUP015,SITE04,P00024,2022-01-10,2022-02-23,2022-03-03,4,3
PO002322,SUP015,SITE04,P00024,2022-05-16,2022-06-28,2022-07-03,5,4
PO002323,SUP015,SITE04,P00024,2023-01-30,2023-03-13,2023-03-17,6,6
PO002324,SUP015,SITE04,P00024,2023-03-27,2023-05-11,2023-05-14,8,8
PO002325,SUP015,SITE04,P00024,2023-07-03,2023-08-15,2023-08-17,3,3
PO002326,SUP015,SITE04,P00024,2023-08-14,2023-09-28,2023-10-02,1,1
PO002327,SUP015,SITE04,P00024,2023-12-11,2024-01-25,2024-01-26,10,10
PO002328,SUP015,SITE04,P00024,2024-10-07,2024-11-24,2024-11-27,4,4
PO002329,SUP015,SITE04,P00024,2024-10-14,2024-11-22,2024-11-23,3,3
PO002330,SUP015,SITE05,P00024,2022-07-25,2022-09-04,2022-09-12,2,2
PO002331,SUP015,SITE05,P00024,2023-07-03,2023-08-16,2023-08-18,2,2
PO002332,SUP015,SITE05,P00024,2023-11-20,2024-01-06,2024-01-13,3,2
PO002333,SUP015,SITE05,P00024,2024-01-08,2024-02-23,2024-02-27,1,1
PO002334,SUP015,SITE06,P00024,2022-01-03,2022-02-15,2022-02-17,11,11
PO002335,SUP015,SITE06,P00024,2022-03-21,2022-05-04,2022-05-04,12,12
PO002336,SUP015,SITE06,P00024,2022-04-25,2022-06-05,2022-06-06,6,6
PO002337,SUP015,SITE06,P00024,2022-10-31,2022-12-15,2022-12-15,7,7
PO002338,SUP015,SITE06,P00024,2023-02-20,2023-04-11,2023-04-14,6,6
PO002339,SUP015,SITE06,P00024,2023-03-20,2023-04-29,2023-05-03,11,10
PO002340,SUP015,SITE06,P00024,2023-04-10,2023-05-26,2023-05-30,11,11
PO002341,SUP015,SITE06,P00024,2023-08-28,2023-10-10,2023-10-14,9,9
PO002342,SUP015,SITE06,P00024,2023-12-25,2024-02-08,2024-02-09,6,5
PO002343,SUP015,SITE06,P00024,2024-02-19,2024-04-09,2024-04-10,7,7
PO002344,SUP015,SITE06,P00024,2024-03-18,2024-05-07,2024-05-10,7,5
PO002345,SUP015,SITE06,P00024,2024-04-15,2024-06-02,2024-06-07,4,4
PO002346,SUP015,SITE06,P00024,2024-05-20,2024-06-24,2024-06-28,4,4
